timestamp_iso,timestamp_unix,elapsed_sec,beacon_id,mac,rssi
2021-03-27 01:58:19,1616810299.229762,37.359660,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:19,1616810299.232541,37.362440,beacon_1,C0:C9:38:AE:59:96,-65
2021-03-27 01:58:19,1616810299.235314,37.365214,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:19,1616810299.237929,37.367830,beacon_3,C4:2C:1C:61:C3:12,-91
2021-03-27 01:58:19,1616810299.641746,37.771642,beacon_1,C0:C9:38:AE:59:96,-63
2021-03-27 01:58:19,1616810299.644593,37.774491,beacon_1,C0:C9:38:AE:59:96,-65
2021-03-27 01:58:19,1616810299.647371,37.777270,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:19,1616810299.650126,37.780025,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:19,1616810299.652888,37.782788,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:20,1616810300.408133,38.538028,beacon_1,C0:C9:38:AE:59:96,-72
2021-03-27 01:58:20,1616810300.410933,38.540832,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:20,1616810300.413282,38.543182,beacon_1,C0:C9:38:AE:59:96,-69
2021-03-27 01:58:20,1616810300.415361,38.545262,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:20,1616810300.417423,38.547324,beacon_1,C0:C9:38:AE:59:96,-64
2021-03-27 01:58:20,1616810300.921917,39.051813,beacon_1,C0:C9:38:AE:59:96,-62
2021-03-27 01:58:20,1616810300.924758,39.054657,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:20,1616810300.927539,39.057438,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:20,1616810300.930295,39.060194,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:21,1616810301.634583,39.764479,beacon_1,C0:C9:38:AE:59:96,-68
2021-03-27 01:58:21,1616810301.637411,39.767310,beacon_1,C0:C9:38:AE:59:96,-69
2021-03-27 01:58:21,1616810301.640069,39.769970,beacon_1,C0:C9:38:AE:59:96,-67
2021-03-27 01:58:21,1616810301.642140,39.772041,beacon_1,C0:C9:38:AE:59:96,-65
2021-03-27 01:58:21,1616810301.644232,39.774132,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:22,1616810302.499562,40.629457,beacon_1,C0:C9:38:AE:59:96,-64
2021-03-27 01:58:22,1616810302.502366,40.632265,beacon_1,C0:C9:38:AE:59:96,-63
2021-03-27 01:58:22,1616810302.505177,40.635076,beacon_1,C0:C9:38:AE:59:96,-62
2021-03-27 01:58:22,1616810302.507950,40.637849,beacon_1,C0:C9:38:AE:59:96,-62
2021-03-27 01:58:22,1616810302.510701,40.640601,beacon_1,C0:C9:38:AE:59:96,-69
2021-03-27 01:58:23,1616810303.065572,41.195468,beacon_1,C0:C9:38:AE:59:96,-61
2021-03-27 01:58:23,1616810303.068439,41.198333,beacon_1,C0:C9:38:AE:59:96,-69
2021-03-27 01:58:23,1616810303.071221,41.201120,beacon_1,C0:C9:38:AE:59:96,-66
2021-03-27 01:58:23,1616810303.073951,41.203852,beacon_1,C0:C9:38:AE:59:96,-62
2021-03-27 01:58:23,1616810303.076026,41.205927,beacon_1,C0:C9:38:AE:59:96,-62
2021-03-27 01:58:23,1616810303.580016,41.709912,beacon_1,C0:C9:38:AE:59:96,-69
2021-03-27 01:58:23,1616810303.582792,41.712691,beacon_1,C0:C9:38:AE:59:96,-65
2021-03-27 01:58:23,1616810303.585563,41.715463,beacon_1,C0:C9:38:AE:59:96,-66
2021-03-27 01:58:23,1616810303.588334,41.718234,beacon_1,C0:C9:38:AE:59:96,-64
2021-03-27 01:58:23,1616810303.591157,41.721057,beacon_1,C0:C9:38:AE:59:96,-64
2021-03-27 01:58:24,1616810304.196349,42.326244,beacon_1,C0:C9:38:AE:59:96,-62
2021-03-27 01:58:24,1616810304.199143,42.329042,beacon_1,C0:C9:38:AE:59:96,-60
2021-03-27 01:58:24,1616810304.201901,42.331801,beacon_1,C0:C9:38:AE:59:96,-64
2021-03-27 01:58:24,1616810304.204667,42.334567,beacon_1,C0:C9:38:AE:59:96,-63
2021-03-27 01:58:24,1616810304.207151,42.337052,beacon_1,C0:C9:38:AE:59:96,-69
2021-03-27 01:58:24,1616810304.811846,42.941742,beacon_1,C0:C9:38:AE:59:96,-67
2021-03-27 01:58:24,1616810304.814622,42.944521,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:24,1616810304.817394,42.947293,beacon_1,C0:C9:38:AE:59:96,-67
2021-03-27 01:58:24,1616810304.820360,42.950259,beacon_1,C0:C9:38:AE:59:96,-59
2021-03-27 01:58:24,1616810304.822637,42.952538,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:25,1616810305.477799,43.607694,beacon_1,C0:C9:38:AE:59:96,-66
2021-03-27 01:58:25,1616810305.480614,43.610513,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:25,1616810305.483387,43.613287,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:25,1616810305.486141,43.616040,beacon_1,C0:C9:38:AE:59:96,-85
2021-03-27 01:58:26,1616810306.541746,44.671641,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:26,1616810306.544590,44.674489,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:26,1616810306.547370,44.677269,beacon_1,C0:C9:38:AE:59:96,-72
2021-03-27 01:58:26,1616810306.549612,44.679513,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:26,1616810306.551686,44.681587,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:27,1616810307.457130,45.587026,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:27,1616810307.459972,45.589871,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:27,1616810307.462513,45.592414,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:27,1616810307.464593,45.594493,beacon_1,C0:C9:38:AE:59:96,-69
2021-03-27 01:58:27,1616810307.466659,45.596557,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:28,1616810308.522550,46.652446,beacon_1,C0:C9:38:AE:59:96,-66
2021-03-27 01:58:28,1616810308.525376,46.655275,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:28,1616810308.528154,46.658054,beacon_1,C0:C9:38:AE:59:96,-65
2021-03-27 01:58:28,1616810308.530909,46.660808,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:28,1616810308.533616,46.663517,beacon_1,C0:C9:38:AE:59:96,-74
2021-03-27 01:58:29,1616810309.388782,47.518678,beacon_1,C0:C9:38:AE:59:96,-74
2021-03-27 01:58:29,1616810309.391632,47.521531,beacon_1,C0:C9:38:AE:59:96,-88
2021-03-27 01:58:29,1616810309.394392,47.524291,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:58:29,1616810309.396692,47.526593,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:29,1616810309.398755,47.528656,beacon_1,C0:C9:38:AE:59:96,-65
2021-03-27 01:58:30,1616810310.003554,48.133449,beacon_1,C0:C9:38:AE:59:96,-67
2021-03-27 01:58:30,1616810310.006329,48.136228,beacon_1,C0:C9:38:AE:59:96,-72
2021-03-27 01:58:30,1616810310.008944,48.138845,beacon_1,C0:C9:38:AE:59:96,-65
2021-03-27 01:58:30,1616810310.011011,48.140912,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:30,1616810310.013099,48.143000,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:30,1616810310.768376,48.898271,beacon_1,C0:C9:38:AE:59:96,-76
2021-03-27 01:58:30,1616810310.771232,48.901129,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:30,1616810310.773994,48.903894,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:30,1616810310.776775,48.906675,beacon_1,C0:C9:38:AE:59:96,-68
2021-03-27 01:58:31,1616810311.580422,49.710318,beacon_1,C0:C9:38:AE:59:96,-85
2021-03-27 01:58:31,1616810311.583234,49.713133,beacon_1,C0:C9:38:AE:59:96,-72
2021-03-27 01:58:31,1616810311.586020,49.715919,beacon_1,C0:C9:38:AE:59:96,-72
2021-03-27 01:58:31,1616810311.588813,49.718713,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:31,1616810311.591475,49.721375,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:32,1616810312.396021,50.525915,beacon_1,C0:C9:38:AE:59:96,-66
2021-03-27 01:58:32,1616810312.398804,50.528703,beacon_1,C0:C9:38:AE:59:96,-64
2021-03-27 01:58:32,1616810312.401608,50.531507,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:32,1616810312.404167,50.534067,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:32,1616810312.406232,50.536132,beacon_1,C0:C9:38:AE:59:96,-68
2021-03-27 01:58:33,1616810313.161018,51.290914,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:33,1616810313.163867,51.293766,beacon_1,C0:C9:38:AE:59:96,-70
2021-03-27 01:58:33,1616810313.166631,51.296528,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:33,1616810313.169399,51.299298,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:33,1616810313.172176,51.302076,beacon_1,C0:C9:38:AE:59:96,-71
2021-03-27 01:58:34,1616810314.027246,52.157142,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:34,1616810314.030039,52.159939,beacon_1,C0:C9:38:AE:59:96,-66
2021-03-27 01:58:34,1616810314.032811,52.162711,beacon_1,C0:C9:38:AE:59:96,-67
2021-03-27 01:58:34,1616810314.035583,52.165482,beacon_1,C0:C9:38:AE:59:96,-74
2021-03-27 01:58:34,1616810314.037932,52.167833,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:35,1616810315.997049,54.126945,beacon_1,C0:C9:38:AE:59:96,-82
2021-03-27 01:58:35,1616810315.999875,54.129774,beacon_1,C0:C9:38:AE:59:96,-72
2021-03-27 01:58:35,1616810316.002634,54.132534,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:36,1616810316.005403,54.135303,beacon_1,C0:C9:38:AE:59:96,-74
2021-03-27 01:58:36,1616810316.008170,54.138070,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:37,1616810317.666498,55.796393,beacon_1,C0:C9:38:AE:59:96,-73
2021-03-27 01:58:37,1616810317.669309,55.799208,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:37,1616810317.672096,55.801996,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:37,1616810317.674393,55.804293,beacon_1,C0:C9:38:AE:59:96,-75
2021-03-27 01:58:37,1616810317.676483,55.806383,beacon_1,C0:C9:38:AE:59:96,-72
2021-03-27 01:58:38,1616810318.883363,57.013256,beacon_1,C0:C9:38:AE:59:96,-74
2021-03-27 01:58:38,1616810318.886151,57.016050,beacon_1,C0:C9:38:AE:59:96,-83
2021-03-27 01:58:38,1616810318.888819,57.018719,beacon_1,C0:C9:38:AE:59:96,-77
2021-03-27 01:58:38,1616810318.890884,57.020785,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:41,1616810321.953244,60.083139,beacon_1,C0:C9:38:AE:59:96,-74
2021-03-27 01:58:41,1616810321.956078,60.085977,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:41,1616810321.958839,60.088738,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:41,1616810321.961609,60.091508,beacon_1,C0:C9:38:AE:59:96,-76
2021-03-27 01:58:41,1616810321.964108,60.094009,beacon_1,C0:C9:38:AE:59:96,-76
2021-03-27 01:58:44,1616810324.273190,62.403086,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:44,1616810324.276020,62.405918,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:44,1616810324.278782,62.408681,beacon_1,C0:C9:38:AE:59:96,-81
2021-03-27 01:58:44,1616810324.281166,62.411067,beacon_1,C0:C9:38:AE:59:96,-86
2021-03-27 01:58:44,1616810324.283245,62.413145,beacon_1,C0:C9:38:AE:59:96,-82
2021-03-27 01:58:48,1616810328.650073,66.779966,beacon_1,C0:C9:38:AE:59:96,-87
2021-03-27 01:58:48,1616810328.652892,66.782791,beacon_1,C0:C9:38:AE:59:96,-82
2021-03-27 01:58:48,1616810328.655677,66.785575,beacon_1,C0:C9:38:AE:59:96,-86
2021-03-27 01:58:48,1616810328.657965,66.787865,beacon_1,C0:C9:38:AE:59:96,-86
2021-03-27 01:58:48,1616810328.660102,66.790003,beacon_1,C0:C9:38:AE:59:96,-79
2021-03-27 01:58:51,1616810331.722941,69.852837,beacon_1,C0:C9:38:AE:59:96,-84
2021-03-27 01:58:51,1616810331.725774,69.855673,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:51,1616810331.728554,69.858453,beacon_1,C0:C9:38:AE:59:96,-82
2021-03-27 01:58:51,1616810331.731412,69.861311,beacon_1,C0:C9:38:AE:59:96,-80
2021-03-27 01:58:51,1616810331.734087,69.863987,beacon_1,C0:C9:38:AE:59:96,-81
2021-03-27 01:58:58,1616810338.960721,77.090618,beacon_1,C0:C9:38:AE:59:96,-78
2021-03-27 01:58:58,1616810338.963521,77.093420,beacon_1,C0:C9:38:AE:59:96,-86
2021-03-27 01:58:58,1616810338.966143,77.096044,beacon_1,C0:C9:38:AE:59:96,-86
2021-03-27 01:58:58,1616810338.968231,77.098132,beacon_1,C0:C9:38:AE:59:96,-84
2021-03-27 01:58:58,1616810338.970296,77.100197,beacon_1,C0:C9:38:AE:59:96,-86
2021-03-27 01:59:14,1616810354.318229,92.448124,beacon_1,C0:C9:38:AE:59:96,-85
2021-03-27 01:59:14,1616810354.321057,92.450956,beacon_1,C0:C9:38:AE:59:96,-88
2021-03-27 01:59:14,1616810354.323872,92.453771,beacon_3,C4:2C:1C:61:C3:12,-86
2021-03-27 01:59:14,1616810354.326699,92.456598,beacon_3,C4:2C:1C:61:C3:12,-87
2021-03-27 01:59:23,1616810363.253856,101.383749,beacon_3,C4:2C:1C:61:C3:12,-92
2021-03-27 01:59:23,1616810363.256702,101.386601,beacon_3,C4:2C:1C:61:C3:12,-91
